date,store_id,product_id,units_sold,price,is_weekend,is_payday,load_shedding_stage
2023-01-05,DBN_01,MILK,32,15.795029058275361,False,False,0
2023-01-05,DBN_01,RICE,36,22.487080962675865,False,False,2
2023-01-06,JHB_01,BREAD,46,27.429211803754356,False,False,1
2023-01-06,JHB_01,MILK,47,18.330198957407326,False,False,0
2023-01-06,JHB_01,RICE,46,26.14880310328125,False,False,1
2023-01-06,CPT_01,BREAD,47,28.13656883091508,False,False,0
2023-01-06,CPT_01,MILK,20,18.542155772525128,False,False,0
2023-01-06,CPT_01,RICE,39,16.09562516316058,False,False,0
2023-01-06,DBN_01,BREAD,23,18.348220062975578,False,False,1
2023-01-06,DBN_01,MILK,22,15.388246675970429,False,False,1
2023-01-06,DBN_01,RICE,36,16.464058640415104,False,False,3
2023-01-07,JHB_01,BREAD,42,17.27259204758588,True,False,2
2023-01-07,JHB_01,MILK,39,14.937521256772024,True,False,0
2023-01-07,JHB_01,RICE,27,16.017566196335395,True,False,1
2023-01-07,CPT_01,BREAD,33,15.3356202855057,True,False,3
2023-01-07,CPT_01,MILK,21,11.029575024999787,True,False,1
2023-01-07,CPT_01,RICE,26,22.687026894027277,True,False,0
2023-01-07,DBN_01,BREAD,53,19.78905520555126,True,False,0
2023-01-07,DBN_01,MILK,27,23.442710948117572,True,False,0
2023-01-07,DBN_01,RICE,33,14.843198765548518,True,False,0
2023-01-08,JHB_01,BREAD,27,22.64611661187159,True,False,0
2023-01-08,JHB_01,MILK,27,26.32863746438768,True,False,0
2023-01-08,JHB_01,RICE,34,16.415601299434716,True,False,2
2023-01-08,CPT_01,BREAD,26,27.167176096274396,True,False,1
2023-01-08,CPT_01,MILK,49,10.331756578557123,True,False,1
2023-01-08,CPT_01,RICE,21,16.973319745834587,True,False,2
2023-01-08,DBN_01,BREAD,28,23.81875476204932,True,False,0
2023-01-08,DBN_01,MILK,24,12.750418882919865,True,False,3
2023-01-08,DBN_01,RICE,46,14.181432414754273,True,False,2
2023-01-09,JHB_01,BREAD,46,14.571000435945994,False,False,1
2023-01-09,JHB_01,MILK,31,21.10401623198925,False,False,2
2023-01-09,JHB_01,RICE,47,29.925073995158485,False,False,0
2023-01-09,CPT_01,BREAD,44,28.008361143266608,False,False,2
2023-01-09,CPT_01,MILK,46,15.577427051843637,False,False,0
2023-01-09,CPT_01,RICE,34,27.942205199051543,False,False,2
2023-01-09,DBN_01,BREAD,40,27.755401975219197,False,False,1
2023-01-09,DBN_01,MILK,39,13.232574281892276,False,False,0
2023-01-09,DBN_01,RICE,23,21.613732428729094,False,False,1
2023-01-10,JHB_01,BREAD,35,23.270035382161115,False,False,0
2023-01-10,JHB_01,MILK,48,16.10727720688787,False,False,0
2023-01-10,JHB_01,RICE,19,23.03922519005201,False,False,1
2023-01-10,CPT_01,BREAD,28,10.361507272310417,False,False,0
2023-01-10,CPT_01,MILK,33,24.92982810236048,False,False,0
2023-01-10,CPT_01,RICE,24,23.15225784600687,False,False,2
2023-01-10,DBN_01,BREAD,19,20.1762815367752,False,False,1
2023-01-10,DBN_01,MILK,41,14.87979286758167,False,False,0
2023-01-10,DBN_01,RICE,21,19.734843059189103,False,False,3
2023-01-11,JHB_01,BREAD,25,25.896226070832967,False,False,1
2023-01-11,JHB_01,MILK,46,23.378481193261994,False,False,1
2023-01-11,JHB_01,RICE,20,24.44904230523011,False,False,0
2023-01-11,CPT_01,BREAD,36,25.37108028612618,False,False,1
2023-01-11,CPT_01,MILK,30,19.398890279818858,False,False,3
2023-01-11,CPT_01,RICE,28,17.403174005108887,False,False,3
2023-01-11,DBN_01,BREAD,23,16.615006093410273,False,False,3
2023-01-11,DBN_01,MILK,28,29.272399541785056,False,False,3
2023-01-11,DBN_01,RICE,20,16.11394038574364,False,False,0
2023-01-12,JHB_01,BREAD,42,19.70559748552631,False,False,0
2023-01-12,JHB_01,MILK,35,28.72309548321562,False,False,1
2023-01-12,JHB_01,RICE,38,11.408322616990878,False,False,3
2023-01-12,CPT_01,BREAD,35,29.801077002085265,False,False,1
2023-01-12,CPT_01,MILK,21,15.905811768378776,False,False,0
2023-01-12,CPT_01,RICE,40,23.94031481990536,False,False,2
2023-01-12,DBN_01,BREAD,27,21.056399538158153,False,False,2
2023-01-12,DBN_01,MILK,26,26.202267893583617,False,False,2
2023-01-12,DBN_01,RICE,41,11.631883608004808,False,False,1
2023-01-13,JHB_01,BREAD,24,25.965903579335503,False,False,1
2023-01-13,JHB_01,MILK,20,17.93567654427777,False,False,0
2023-01-13,JHB_01,RICE,29,16.759903137030715,False,False,2
2023-01-13,CPT_01,BREAD,44,18.76948246036174,False,False,1
2023-01-13,CPT_01,MILK,41,13.100832334554884,False,False,0
2023-01-13,CPT_01,RICE,49,21.816665211380215,False,False,0
2023-01-13,DBN_01,BREAD,41,10.776694688588464,False,False,0
2023-01-13,DBN_01,MILK,34,12.541210253037695,False,False,0
2023-01-13,DBN_01,RICE,18,15.430858316394838,False,False,2
2023-01-14,JHB_01,BREAD,32,11.70694929987536,True,False,1
2023-01-14,JHB_01,MILK,35,18.22707810113357,True,False,0
2023-01-14,JHB_01,RICE,22,24.52182667445323,True,False,1
2023-01-14,CPT_01,BREAD,29,24.29190208359904,True,False,3
2023-01-14,CPT_01,MILK,37,15.416645025241484,True,False,2
2023-01-14,CPT_01,RICE,46,15.017210546933224,True,False,2
2023-01-14,DBN_01,BREAD,42,26.719602410244118,True,False,3
2023-01-14,DBN_01,MILK,29,11.163871910168872,True,False,1
2023-01-14,DBN_01,RICE,49,15.004857963291906,True,False,0
2023-01-15,JHB_01,BREAD,53,13.657319942146147,True,False,0
2023-01-15,JHB_01,MILK,35,29.09730561326388,True,False,0
2023-01-15,JHB_01,RICE,27,18.713457973557823,True,False,1
2023-01-15,CPT_01,BREAD,50,14.954619790023148,True,False,1
2023-01-15,CPT_01,MILK,38,12.403292956112843,True,False,0
2023-01-15,CPT_01,RICE,52,10.920052840435055,True,False,0
2023-01-15,DBN_01,BREAD,39,29.59021057243017,True,False,0
2023-01-15,DBN_01,MILK,25,11.95668321302003,True,False,1
2023-01-15,DBN_01,RICE,34,16.926086421788014,True,False,2
2023-01-16,JHB_01,BREAD,46,17.97009468794747,False,False,1
2023-01-16,JHB_01,MILK,24,27.733607745960953,False,False,3
2023-01-16,JHB_01,RICE,39,22.517198314284727,False,False,0
2023-01-16,CPT_01,BREAD,42,20.78754896800125,False,False,1
2023-01-16,CPT_01,MILK,32,11.411374948008596,False,False,0
2023-01-16,CPT_01,RICE,35,27.343978671100075,False,False,3
2023-01-16,DBN_01,BREAD,41,23.543366847659634,False,False,2
2023-01-16,DBN_01,MILK,20,19.165057809830333,False,False,1
2023-01-16,DBN_01,RICE,34,22.518793402031456,False,False,2
2023-01-17,JHB_01,BREAD,17,28.107012839121275,False,False,3
2023-01-17,JHB_01,MILK,31,14.291782394167482,False,False,0
2023-01-17,JHB_01,RICE,33,11.888859215118568,False,False,0
2023-01-17,CPT_01,BREAD,22,23.114452707614845,False,False,0
2023-01-17,CPT_01,MILK,43,10.465438714716518,False,False,2
2023-01-17,CPT_01,RICE,21,19.920749085868124,False,False,0
2023-01-17,DBN_01,BREAD,42,22.578856935597678,False,False,1
2023-01-17,DBN_01,MILK,48,18.358920634311573,False,False,0
2023-01-17,DBN_01,RICE,48,13.548790875594456,False,False,0
2023-01-18,JHB_01,BREAD,26,21.51849150516169,False,False,1
2023-01-18,JHB_01,MILK,20,17.440361715855666,False,False,1
2023-01-18,JHB_01,RICE,24,27.34233214419444,False,False,1
2023-01-18,CPT_01,BREAD,24,23.596895598004917,False,False,0
2023-01-18,CPT_01,MILK,37,12.062477376718652,False,False,2
2023-01-18,CPT_01,RICE,34,19.931223813661553,False,False,1
2023-01-18,DBN_01,BREAD,44,27.91046456992401,False,False,0
2023-01-18,DBN_01,MILK,36,29.170829937663967,False,False,0
2023-01-18,DBN_01,RICE,38,16.3862727518083,False,False,0
2023-01-19,JHB_01,BREAD,31,19.65041899285285,False,False,1
2023-01-19,JHB_01,MILK,42,18.968910439566393,False,False,1
2023-01-19,JHB_01,RICE,20,21.074061046916015,False,False,1
2023-01-19,CPT_01,BREAD,36,25.83158087451697,False,False,2
2023-01-19,CPT_01,MILK,44,28.618582113745852,False,False,0
2023-01-19,CPT_01,RICE,45,20.990577646474712,False,False,0
2023-01-19,DBN_01,BREAD,21,20.91831540329978,False,False,2
2023-01-19,DBN_01,MILK,30,12.859833641056717,False,False,0
2023-01-19,DBN_01,RICE,26,27.337374106216828,False,False,2
2023-01-20,JHB_01,BREAD,25,24.0193826291824,False,False,0
2023-01-20,JHB_01,MILK,29,27.837938175535534,False,False,0
2023-01-20,JHB_01,RICE,21,11.69675428170384,False,False,0
2023-01-20,CPT_01,BREAD,36,27.262770439780077,False,False,1
2023-01-20,CPT_01,MILK,36,28.944971547677174,False,False,2
2023-01-20,CPT_01,RICE,41,17.00436493400627,False,False,1
2023-01-20,DBN_01,BREAD,47,25.542938318548735,False,False,0
2023-01-20,DBN_01,MILK,36,14.974483088605758,False,False,2
2023-01-20,DBN_01,RICE,38,19.852502085817182,False,False,0
2023-01-21,JHB_01,BREAD,33,21.429460504100213,True,False,1
2023-01-21,JHB_01,MILK,42,12.350524935542097,True,False,0
2023-01-21,JHB_01,RICE,27,23.620788541938182,True,False,2
2023-01-21,CPT_01,BREAD,43,17.49741159047408,True,False,3
2023-01-21,CPT_01,MILK,39,20.567402425944184,True,False,0
2023-01-21,CPT_01,RICE,37,10.243089493796326,True,False,3
2023-01-21,DBN_01,BREAD,35,27.822862273961423,True,False,0
2023-01-21,DBN_01,MILK,38,28.38231430557319,True,False,3
2023-01-21,DBN_01,RICE,24,29.38605071238198,True,False,1
2023-01-22,JHB_01,BREAD,40,14.336182131729824,True,False,0
2023-01-22,JHB_01,MILK,35,22.55116160168127,True,False,1
2023-01-22,JHB_01,RICE,45,24.742014116860386,True,False,0
2023-01-22,CPT_01,BREAD,33,29.008229681531176,True,False,0
2023-01-22,CPT_01,MILK,29,12.135121318717687,True,False,0
2023-01-22,CPT_01,RICE,44,13.762423194475225,True,False,0
2023-01-22,DBN_01,BREAD,49,14.587894914098992,True,False,0
2023-01-22,DBN_01,MILK,51,29.48789615332333,True,False,0
2023-01-22,DBN_01,RICE,48,20.72192732688241,True,False,1
2023-01-23,JHB_01,BREAD,19,22.05563764046597,False,False,1
2023-01-23,JHB_01,MILK,35,28.21854368987685,False,False,0
2023-01-23,JHB_01,RICE,40,18.332781154769584,False,False,3
2023-01-23,CPT_01,BREAD,22,18.364860725812377,False,False,1
2023-01-23,CPT_01,MILK,38,21.0317574508814,False,False,2
2023-01-23,CPT_01,RICE,24,17.52926733756099,False,False,0
2023-01-23,DBN_01,BREAD,19,29.705721013310086,False,False,1
2023-01-23,DBN_01,MILK,28,17.61781713262043,False,False,1
2023-01-23,DBN_01,RICE,36,21.38162938331495,False,False,2
2023-01-24,JHB_01,BREAD,19,18.296390046753302,False,False,1
2023-01-24,JHB_01,MILK,20,11.507181207049246,False,False,0
2023-01-24,JHB_01,RICE,42,29.99435346572261,False,False,2
2023-01-24,CPT_01,BREAD,21,21.70299064650944,False,False,3
2023-01-24,CPT_01,MILK,34,26.99294781354823,False,False,3
2023-01-24,CPT_01,RICE,36,14.100906570130498,False,False,0
2023-01-24,DBN_01,BREAD,17,22.123492689017603,False,False,3
2023-01-24,DBN_01,MILK,44,25.139982643444576,False,False,2
2023-01-24,DBN_01,RICE,21,12.27115184399258,False,False,0
2023-01-25,JHB_01,BREAD,55,19.52421393578028,False,True,1
2023-01-25,JHB_01,MILK,27,27.0436300063708,False,True,1
2023-01-25,JHB_01,RICE,45,11.768164467312932,False,True,3
2023-01-25,CPT_01,BREAD,56,12.680304569012815,False,True,1
2023-01-25,CPT_01,MILK,41,25.69336527888619,False,True,1
2023-01-25,CPT_01,RICE,38,14.259283230178214,False,True,2
2023-01-25,DBN_01,BREAD,30,29.60925450184756,False,True,1
2023-01-25,DBN_01,MILK,45,17.844880901994646,False,True,1
2023-01-25,DBN_01,RICE,59,24.527940653004563,False,True,0
2023-01-26,JHB_01,BREAD,54,25.67306025482286,False,True,1
2023-01-26,JHB_01,MILK,61,20.472045520300224,False,True,0
2023-01-26,JHB_01,RICE,39,12.941469618580758,False,True,3
2023-01-26,CPT_01,BREAD,50,25.378354826307948,False,True,2
2023-01-26,CPT_01,MILK,48,29.600651505709543,False,True,1
2023-01-26,CPT_01,RICE,52,14.182615821570284,False,True,0
2023-01-26,DBN_01,BREAD,39,11.517266562173278,False,True,0
2023-01-26,DBN_01,MILK,54,21.69532211898307,False,True,1
2023-01-26,DBN_01,RICE,39,22.817494896064293,False,True,0
2023-01-27,JHB_01,BREAD,33,18.233224287150563,False,True,1
2023-01-27,JHB_01,MILK,27,29.462206985402087,False,True,1
2023-01-27,JHB_01,RICE,62,10.817372325329577,False,True,0
2023-01-27,CPT_01,BREAD,31,16.952384289653672,False,True,0
2023-01-27,CPT_01,MILK,53,12.412717422012015,False,True,0
2023-01-27,CPT_01,RICE,36,27.884345257918515,False,True,0
2023-01-27,DBN_01,BREAD,44,23.807896572587307,False,True,1
2023-01-27,DBN_01,MILK,36,19.62290788112586,False,True,0
2023-01-27,DBN_01,RICE,53,27.471572482135546,False,True,0
2023-01-28,JHB_01,BREAD,38,15.537552962944075,True,False,0
2023-01-28,JHB_01,MILK,22,21.94556164510861,True,False,0
2023-01-28,JHB_01,RICE,42,17.40944205582764,True,False,0
2023-01-28,CPT_01,BREAD,45,25.199108178751715,True,False,0
2023-01-28,CPT_01,MILK,34,24.94941876267513,True,False,1
2023-01-28,CPT_01,RICE,36,12.662338571749565,True,False,0
2023-01-28,DBN_01,BREAD,21,20.233548842313322,True,False,2
2023-01-28,DBN_01,MILK,37,27.344299621494464,True,False,0
2023-01-28,DBN_01,RICE,26,14.849410072694592,True,False,1
2023-01-29,JHB_01,BREAD,43,13.645677569519162,True,False,2
2023-01-29,JHB_01,MILK,28,14.228960139930892,True,False,0
2023-01-29,JHB_01,RICE,47,14.664328230996023,True,False,1
2023-01-29,CPT_01,BREAD,33,23.582046382889793,True,False,1
2023-01-29,CPT_01,MILK,22,19.591642035085002,True,False,1
2023-01-29,CPT_01,RICE,24,21.736822360417584,True,False,1
2023-01-29,DBN_01,BREAD,28,21.289170850452827,True,False,1
2023-01-29,DBN_01,MILK,31,17.2616459279727,True,False,0
2023-01-29,DBN_01,RICE,47,14.887063109293091,True,False,1
2023-01-30,JHB_01,BREAD,39,22.115496387137743,False,False,3
2023-01-30,JHB_01,MILK,20,14.506655954250565,False,False,0
2023-01-30,JHB_01,RICE,25,13.213627465191113,False,False,0
2023-01-30,CPT_01,BREAD,30,26.11729773482287,False,False,0
2023-01-30,CPT_01,MILK,38,11.604674913232845,False,False,2
2023-01-30,CPT_01,RICE,38,23.93922924732843,False,False,0
2023-01-30,DBN_01,BREAD,43,17.95711198091483,False,False,0
2023-01-30,DBN_01,MILK,39,10.106000127952107,False,False,3
2023-01-30,DBN_01,RICE,41,13.417751747801317,False,False,0
2023-01-31,JHB_01,BREAD,34,24.369145416731072,False,False,2
2023-01-31,JHB_01,MILK,28,15.599581873205683,False,False,1
2023-01-31,JHB_01,RICE,31,29.359881330084686,False,False,0
2023-01-31,CPT_01,BREAD,21,20.1522075736891,False,False,1
2023-01-31,CPT_01,MILK,34,24.144601912888888,False,False,1
2023-01-31,CPT_01,RICE,33,21.624764428452245,False,False,0
2023-01-31,DBN_01,BREAD,25,16.412843843190288,False,False,3
2023-01-31,DBN_01,MILK,22,16.732085563878414,False,False,0
2023-01-31,DBN_01,RICE,27,20.978439597779545,False,False,1
2023-02-01,JHB_01,BREAD,21,26.1974889170927,False,False,0
2023-02-01,JHB_01,MILK,20,10.054217988286593,False,False,0
2023-02-01,JHB_01,RICE,26,19.431523771003167,False,False,1
2023-02-01,CPT_01,BREAD,37,12.133985002268721,False,False,2
2023-02-01,CPT_01,MILK,21,29.300538213330253,False,False,2
2023-02-01,CPT_01,RICE,28,29.81858952914781,False,False,3
2023-02-01,DBN_01,BREAD,21,11.32992534733555,False,False,0
2023-02-01,DBN_01,MILK,24,10.961892879281754,False,False,2
2023-02-01,DBN_01,RICE,48,25.905346237197804,False,False,0
2023-02-02,JHB_01,BREAD,29,26.502653533855945,False,False,2
2023-02-02,JHB_01,MILK,21,23.303944413924,False,False,2
2023-02-02,JHB_01,RICE,38,16.323931645929893,False,False,3
2023-02-02,CPT_01,BREAD,29,26.33198878943154,False,False,0
2023-02-02,CPT_01,MILK,23,27.99334890584346,False,False,2
2023-02-02,CPT_01,RICE,48,24.952187603525022,False,False,0
2023-02-02,DBN_01,BREAD,32,17.107249036367918,False,False,1
2023-02-02,DBN_01,MILK,34,20.871057222279774,False,False,0
2023-02-02,DBN_01,RICE,27,20.85698621226818,False,False,0
2023-02-03,JHB_01,BREAD,21,22.554161061428356,False,False,3
2023-02-03,JHB_01,MILK,25,13.334615199867663,False,False,1
2023-02-03,JHB_01,RICE,32,20.66922183952643,False,False,1
2023-02-03,CPT_01,BREAD,24,29.953852318476866,False,False,1
2023-02-03,CPT_01,MILK,44,14.969782796289316,False,False,0
2023-02-03,CPT_01,RICE,42,14.090891863389265,False,False,0
2023-02-03,DBN_01,BREAD,18,27.53531273523499,False,False,2
2023-02-03,DBN_01,MILK,20,20.729627029691894,False,False,0
2023-02-03,DBN_01,RICE,30,12.54977324663965,False,False,2
2023-02-04,JHB_01,BREAD,44,20.797212742256733,True,False,1
2023-02-04,JHB_01,MILK,52,24.445051367861325,True,False,0
2023-02-04,JHB_01,RICE,23,21.96885402410454,True,False,0
2023-02-04,CPT_01,BREAD,24,15.035981178139055,True,False,1
2023-02-04,CPT_01,MILK,23,29.181495891280555,True,False,2
2023-02-04,CPT_01,RICE,28,18.017028335272798,True,False,1
2023-02-04,DBN_01,BREAD,37,22.29900526305309,True,False,0
2023-02-04,DBN_01,MILK,47,20.11777357768932,True,False,1
2023-02-04,DBN_01,RICE,48,24.521911721248017,True,False,0
2023-02-05,JHB_01,BREAD,28,21.30266367178418,True,False,3
2023-02-05,JHB_01,MILK,22,10.46045209575275,True,False,2
2023-02-05,JHB_01,RICE,28,17.48870739440844,True,False,2
2023-02-05,CPT_01,BREAD,29,24.728884712494455,True,False,1
2023-02-05,CPT_01,MILK,26,28.213723965114262,True,False,2
2023-02-05,CPT_01,RICE,22,29.69682397924669,True,False,0
2023-02-05,DBN_01,BREAD,36,26.749815780049843,True,False,0
2023-02-05,DBN_01,MILK,19,20.376761142521442,True,False,2
2023-02-05,DBN_01,RICE,28,17.58611396771098,True,False,1
2023-02-06,JHB_01,BREAD,40,26.057068971960227,False,False,0
2023-02-06,JHB_01,MILK,38,12.285346001113755,False,False,1
2023-02-06,JHB_01,RICE,37,28.39711232825521,False,False,1
2023-02-06,CPT_01,BREAD,19,19.616739561781472,False,False,1
2023-02-06,CPT_01,MILK,43,14.49209645879964,False,False,1
2023-02-06,CPT_01,RICE,26,14.964528855143037,False,False,3
2023-02-06,DBN_01,BREAD,41,18.378508990090957,False,False,1
2023-02-06,DBN_01,MILK,43,25.609914150921753,False,False,0
2023-02-06,DBN_01,RICE,28,10.261889131766672,False,False,1
2023-02-07,JHB_01,BREAD,38,29.510826313655127,False,False,1
2023-02-07,JHB_01,MILK,28,18.292482474540474,False,False,0
2023-02-07,JHB_01,RICE,44,13.689257428377122,False,False,1
2023-02-07,CPT_01,BREAD,24,11.34152954776855,False,False,1
2023-02-07,CPT_01,MILK,39,25.99564044148539,False,False,1
2023-02-07,CPT_01,RICE,49,13.813754413273331,False,False,0
2023-02-07,DBN_01,BREAD,32,26.73129626584666,False,False,0
2023-02-07,DBN_01,MILK,38,25.51055233390021,False,False,0
2023-02-07,DBN_01,RICE,32,20.68911782514494,False,False,1
2023-02-08,JHB_01,BREAD,34,21.19280662616436,False,False,1
2023-02-08,JHB_01,MILK,23,27.235712420270346,False,False,0
2023-02-08,JHB_01,RICE,23,15.44603709440599,False,False,2
2023-02-08,CPT_01,BREAD,36,18.17468342196193,False,False,1
2023-02-08,CPT_01,MILK,35,26.79577718913141,False,False,3
2023-02-08,CPT_01,RICE,24,10.54191985006967,False,False,1
2023-02-08,DBN_01,BREAD,42,13.922261993869057,False,False,0
2023-02-08,DBN_01,MILK,45,16.78542491792382,False,False,1
2023-02-08,DBN_01,RICE,24,23.054922157037495,False,False,0
2023-02-09,JHB_01,BREAD,30,26.106299347158103,False,False,2
2023-02-09,JHB_01,MILK,38,27.113929362125717,False,False,2
2023-02-09,JHB_01,RICE,25,28.888194511545468,False,False,3
2023-02-09,CPT_01,BREAD,41,15.862954605220265,False,False,0
2023-02-09,CPT_01,MILK,35,22.664815498219212,False,False,0
2023-02-09,CPT_01,RICE,20,10.530644077476394,False,False,0
2023-02-09,DBN_01,BREAD,43,22.858511272285064,False,False,2
2023-02-09,DBN_01,MILK,33,26.34887123476882,False,False,2
2023-02-09,DBN_01,RICE,39,26.502146628453197,False,False,0
2023-02-10,JHB_01,BREAD,20,15.361272816457525,False,False,1
2023-02-10,JHB_01,MILK,24,25.476690464026806,False,False,0
2023-02-10,JHB_01,RICE,26,15.889315190838353,False,False,1
2023-02-10,CPT_01,BREAD,33,25.595175495760614,False,False,3
2023-02-10,CPT_01,MILK,32,19.748623964990273,False,False,2
2023-02-10,CPT_01,RICE,31,13.642142776431665,False,False,1
2023-02-10,DBN_01,BREAD,37,15.373547187698922,False,False,0
2023-02-10,DBN_01,MILK,25,18.05100087193961,False,False,1
2023-02-10,DBN_01,RICE,28,26.69860473598598,False,False,0
2023-02-11,JHB_01,BREAD,25,28.011446024727714,True,False,0
2023-02-11,JHB_01,MILK,23,10.367813530949334,True,False,0
2023-02-11,JHB_01,RICE,38,26.301088568049142,True,False,1
2023-02-11,CPT_01,BREAD,30,21.083560050315867,True,False,0
2023-02-11,CPT_01,MILK,45,24.404051632645917,True,False,1
2023-02-11,CPT_01,RICE,44,12.737712601376145,True,False,0
2023-02-11,DBN_01,BREAD,48,24.643691569181247,True,False,0
2023-02-11,DBN_01,MILK,21,23.30073349092511,True,False,1
2023-02-11,DBN_01,RICE,27,26.762139263565917,True,False,1
2023-02-12,JHB_01,BREAD,44,20.37835410565675,True,False,0
2023-02-12,JHB_01,MILK,23,24.76067232852741,True,False,0
2023-02-12,JHB_01,RICE,41,25.419718510709572,True,False,0
2023-02-12,CPT_01,BREAD,52,15.773874735413997,True,False,0
2023-02-12,CPT_01,MILK,22,15.9424343124635,True,False,2
2023-02-12,CPT_01,RICE,20,17.932987461041087,True,False,3
2023-02-12,DBN_01,BREAD,40,24.651441944205004,True,False,3
2023-02-12,DBN_01,MILK,22,20.796855578163868,True,False,0
2023-02-12,DBN_01,RICE,39,11.028516269685007,True,False,1
2023-02-13,JHB_01,BREAD,41,13.093442817664725,False,False,3
2023-02-13,JHB_01,MILK,25,12.131965062675436,False,False,2
2023-02-13,JHB_01,RICE,28,18.255871012135046,False,False,0
2023-02-13,CPT_01,BREAD,45,18.696546772074925,False,False,1
2023-02-13,CPT_01,MILK,26,11.555306881579142,False,False,0
2023-02-13,CPT_01,RICE,29,15.442902744599253,False,False,1
2023-02-13,DBN_01,BREAD,21,16.291931136188218,False,False,0
2023-02-13,DBN_01,MILK,39,12.736372618379228,False,False,3
2023-02-13,DBN_01,RICE,27,20.42601334827139,False,False,1
2023-02-14,JHB_01,BREAD,29,27.458916717528165,False,False,1
2023-02-14,JHB_01,MILK,25,25.180716910776997,False,False,1
2023-02-14,JHB_01,RICE,22,26.983913031306386,False,False,1
2023-02-14,CPT_01,BREAD,37,22.933298382343267,False,False,3
2023-02-14,CPT_01,MILK,39,28.881186793732265,False,False,3
2023-02-14,CPT_01,RICE,34,21.76527513939862,False,False,0
2023-02-14,DBN_01,BREAD,36,21.358904611052587,False,False,0
2023-02-14,DBN_01,MILK,45,12.410451575729288,False,False,0
2023-02-14,DBN_01,RICE,26,28.487923907530607,False,False,0
2023-02-15,JHB_01,BREAD,35,25.90683675918195,False,False,1
2023-02-15,JHB_01,MILK,49,19.102873700723123,False,False,0
2023-02-15,JHB_01,RICE,41,10.740152694309852,False,False,2
2023-02-15,CPT_01,BREAD,43,12.411337715545576,False,False,0
2023-02-15,CPT_01,MILK,18,20.605302652698004,False,False,2
2023-02-15,CPT_01,RICE,40,11.307126815978847,False,False,2
2023-02-15,DBN_01,BREAD,30,20.76802980761575,False,False,2
2023-02-15,DBN_01,MILK,41,22.51782752874018,False,False,0
2023-02-15,DBN_01,RICE,33,27.53330755724899,False,False,1
2023-02-16,JHB_01,BREAD,21,27.401977478018598,False,False,0
2023-02-16,JHB_01,MILK,49,13.709458191534448,False,False,0
2023-02-16,JHB_01,RICE,31,25.975664715473307,False,False,3
