date,store_id,product_id,units_sold,price,is_weekend,is_payday,load_shedding_stage,lag_7,lag_14,rolling_mean_7
2023-02-12,CPT_01,BREAD,52,15.773874735413996,True,False,0,29.0,33.0,33.57142857142857
2023-02-13,CPT_01,BREAD,45,18.696546772074925,False,False,1,19.0,30.0,37.285714285714285
2023-02-14,CPT_01,BREAD,37,22.933298382343267,False,False,3,24.0,21.0,39.142857142857146
2023-02-15,CPT_01,BREAD,43,12.411337715545576,False,False,0,36.0,37.0,40.142857142857146
2023-02-16,CPT_01,BREAD,26,11.053676719544573,False,False,0,41.0,29.0,38.0
2023-02-17,CPT_01,BREAD,41,14.365077757301282,False,False,1,33.0,24.0,39.142857142857146
2023-02-18,CPT_01,BREAD,24,22.595558459923065,True,False,2,30.0,24.0,38.285714285714285
2023-02-19,CPT_01,BREAD,20,26.19032149449756,True,False,2,52.0,29.0,33.714285714285715
2023-02-20,CPT_01,BREAD,28,20.425206243608297,False,False,2,45.0,19.0,31.285714285714285
2023-02-21,CPT_01,BREAD,31,15.740762663498256,False,False,0,37.0,24.0,30.428571428571427
2023-02-22,CPT_01,BREAD,34,16.917661139059135,False,False,1,43.0,36.0,29.142857142857142
2023-02-23,CPT_01,BREAD,37,15.967488619799852,False,False,2,26.0,41.0,30.714285714285715
2023-02-24,CPT_01,BREAD,32,20.864656115799164,False,False,1,41.0,33.0,29.428571428571427
2023-02-25,CPT_01,BREAD,58,21.80527877771245,True,True,0,24.0,30.0,34.285714285714285
2023-02-26,CPT_01,BREAD,37,28.82475008464773,True,True,2,20.0,52.0,36.714285714285715
2023-02-27,CPT_01,BREAD,36,24.28173864264856,False,True,2,28.0,45.0,37.857142857142854
2023-02-28,CPT_01,BREAD,38,19.96391432906278,False,False,1,31.0,37.0,38.857142857142854
2023-03-01,CPT_01,BREAD,34,21.761167561801585,False,False,1,34.0,43.0,38.857142857142854
2023-03-02,CPT_01,BREAD,23,14.94462148806354,False,False,1,37.0,26.0,36.857142857142854
2023-03-03,CPT_01,BREAD,26,14.974285451752598,False,False,1,32.0,41.0,36.0
2023-03-04,CPT_01,BREAD,27,11.771111684464827,True,False,0,58.0,24.0,31.571428571428573
2023-03-05,CPT_01,BREAD,44,23.452042364502525,True,False,0,37.0,20.0,32.57142857142857
2023-03-06,CPT_01,BREAD,35,16.36223107236239,False,False,1,36.0,28.0,32.42857142857143
2023-03-07,CPT_01,BREAD,32,17.771162025406916,False,False,1,38.0,31.0,31.571428571428573
2023-03-08,CPT_01,BREAD,33,24.937514322716453,False,False,1,34.0,34.0,31.428571428571427
2023-03-09,CPT_01,BREAD,44,15.452480014670677,False,False,2,23.0,37.0,34.42857142857143
2023-03-10,CPT_01,BREAD,25,22.9321182684572,False,False,2,26.0,32.0,34.285714285714285
2023-03-11,CPT_01,BREAD,25,22.14188072177561,True,False,1,27.0,58.0,34.0
2023-03-12,CPT_01,BREAD,22,17.339121584096013,True,False,1,44.0,37.0,30.857142857142858
2023-03-13,CPT_01,BREAD,38,13.506058847153191,False,False,3,35.0,36.0,31.285714285714285
2023-03-14,CPT_01,BREAD,19,20.13676863640965,False,False,1,32.0,38.0,29.428571428571427
2023-03-15,CPT_01,BREAD,22,17.6124658695316,False,False,2,33.0,34.0,27.857142857142858
2023-03-16,CPT_01,BREAD,18,26.504015348311363,False,False,3,44.0,23.0,24.142857142857142
2023-03-17,CPT_01,BREAD,41,11.155611219927334,False,False,3,25.0,26.0,26.428571428571427
2023-03-18,CPT_01,BREAD,52,20.5100924393728,True,False,0,25.0,27.0,30.285714285714285
2023-03-19,CPT_01,BREAD,31,26.88714165479232,True,False,1,22.0,44.0,31.571428571428573
2023-03-20,CPT_01,BREAD,36,19.90904206921964,False,False,2,38.0,35.0,31.285714285714285
2023-03-21,CPT_01,BREAD,35,23.227412221408287,False,False,2,19.0,32.0,33.57142857142857
2023-03-22,CPT_01,BREAD,26,15.856440734019294,False,False,2,22.0,33.0,34.142857142857146
2023-03-23,CPT_01,BREAD,44,26.93028677380556,False,False,2,18.0,44.0,37.857142857142854
2023-03-24,CPT_01,BREAD,38,21.806953809175457,False,False,1,41.0,25.0,37.42857142857143
2023-03-25,CPT_01,BREAD,62,17.505198088853327,True,True,1,52.0,25.0,38.857142857142854
2023-03-26,CPT_01,BREAD,38,10.581427606879076,True,True,0,31.0,22.0,39.857142857142854
2023-03-27,CPT_01,BREAD,52,25.77229929344813,False,True,2,36.0,38.0,42.142857142857146
2023-03-28,CPT_01,BREAD,41,29.59293430067767,False,False,1,35.0,19.0,43.0
2023-03-29,CPT_01,BREAD,38,25.3102579798222,False,False,2,26.0,22.0,44.714285714285715
2023-03-30,CPT_01,BREAD,37,21.239856949336136,False,False,1,44.0,18.0,43.714285714285715
2023-03-31,CPT_01,BREAD,31,12.281915697758668,False,False,0,38.0,41.0,42.714285714285715
2023-04-01,CPT_01,BREAD,36,24.985674253915526,True,False,1,62.0,52.0,39.0
2023-04-02,CPT_01,BREAD,39,11.30409182520984,True,False,0,38.0,31.0,39.142857142857146
2023-04-03,CPT_01,BREAD,27,21.156403838584023,False,False,1,52.0,36.0,35.57142857142857
2023-04-04,CPT_01,BREAD,36,16.460223967724275,False,False,2,41.0,35.0,34.857142857142854
2023-04-05,CPT_01,BREAD,40,26.56498504874437,False,False,1,38.0,26.0,35.142857142857146
2023-04-06,CPT_01,BREAD,27,23.6333896480324,False,False,0,37.0,44.0,33.714285714285715
2023-04-07,CPT_01,BREAD,43,12.21978938426962,False,False,1,31.0,38.0,35.42857142857143
2023-04-08,CPT_01,BREAD,48,20.653517735231095,True,False,1,36.0,62.0,37.142857142857146
2023-04-09,CPT_01,BREAD,43,26.76304367103849,True,False,1,39.0,38.0,37.714285714285715
2023-04-10,CPT_01,BREAD,28,13.29649350693524,False,False,0,27.0,52.0,37.857142857142854
2023-04-11,CPT_01,BREAD,46,15.536286155826115,False,False,0,36.0,41.0,39.285714285714285
2023-04-12,CPT_01,BREAD,24,26.36413337496495,False,False,0,40.0,38.0,37.0
2023-04-13,CPT_01,BREAD,33,15.152144406674438,False,False,0,27.0,37.0,37.857142857142854
2023-04-14,CPT_01,BREAD,26,27.473971869326903,False,False,1,43.0,31.0,35.42857142857143
2023-04-15,CPT_01,BREAD,24,20.85068737064503,True,False,0,48.0,36.0,32.0
2023-04-16,CPT_01,BREAD,41,22.91644772572969,True,False,0,43.0,39.0,31.714285714285715
2023-04-17,CPT_01,BREAD,46,10.467041926563718,False,False,0,28.0,27.0,34.285714285714285
2023-04-18,CPT_01,BREAD,41,26.770984298056565,False,False,0,46.0,36.0,33.57142857142857
2023-04-19,CPT_01,BREAD,21,12.959682947316695,False,False,2,24.0,40.0,33.142857142857146
2023-04-20,CPT_01,BREAD,23,17.506598158392038,False,False,1,33.0,27.0,31.714285714285715
2023-04-21,CPT_01,BREAD,38,15.120951302099089,False,False,0,26.0,43.0,33.42857142857143
2023-04-22,CPT_01,BREAD,28,16.835648094735234,True,False,0,24.0,48.0,34.0
2023-04-23,CPT_01,BREAD,39,15.991313559077478,True,False,1,41.0,43.0,33.714285714285715
2023-04-24,CPT_01,BREAD,36,12.458413569307751,False,False,1,46.0,28.0,32.285714285714285
2023-04-25,CPT_01,BREAD,39,18.04893274867338,False,True,0,41.0,46.0,32.0
2023-04-26,CPT_01,BREAD,38,23.50280122299336,False,True,3,21.0,24.0,34.42857142857143
2023-04-27,CPT_01,BREAD,32,18.65458272039409,False,True,1,23.0,33.0,35.714285714285715
2023-04-28,CPT_01,BREAD,39,11.043972580899432,False,False,3,38.0,26.0,35.857142857142854
2023-04-29,CPT_01,BREAD,42,19.28190318907008,True,False,0,28.0,24.0,37.857142857142854
2023-04-30,CPT_01,BREAD,36,23.26014692283552,True,False,1,39.0,41.0,37.42857142857143
2023-05-01,CPT_01,BREAD,37,29.255367005064123,False,False,1,36.0,46.0,37.57142857142857
2023-05-02,CPT_01,BREAD,35,28.61213609693074,False,False,1,39.0,41.0,37.0
2023-05-03,CPT_01,BREAD,30,25.86285747993479,False,False,3,38.0,21.0,35.857142857142854
2023-05-04,CPT_01,BREAD,34,29.341053628520697,False,False,3,32.0,23.0,36.142857142857146
2023-05-05,CPT_01,BREAD,46,14.91614878612306,False,False,0,39.0,38.0,37.142857142857146
2023-05-06,CPT_01,BREAD,22,28.04472806924476,True,False,2,42.0,28.0,34.285714285714285
2023-05-07,CPT_01,BREAD,25,25.607310060137635,True,False,1,36.0,39.0,32.714285714285715
2023-05-08,CPT_01,BREAD,41,10.908065629373851,False,False,1,37.0,36.0,33.285714285714285
2023-05-09,CPT_01,BREAD,39,27.92081599314438,False,False,1,35.0,39.0,33.857142857142854
2023-05-10,CPT_01,BREAD,35,24.288483281424845,False,False,0,30.0,38.0,34.57142857142857
2023-05-11,CPT_01,BREAD,32,21.24145588805142,False,False,2,34.0,32.0,34.285714285714285
2023-05-12,CPT_01,BREAD,31,13.5851122381558,False,False,2,46.0,39.0,32.142857142857146
2023-05-13,CPT_01,BREAD,33,18.23310920913405,True,False,0,22.0,42.0,33.714285714285715
2023-05-14,CPT_01,BREAD,47,18.64037855189012,True,False,0,25.0,36.0,36.857142857142854
2023-05-15,CPT_01,BREAD,26,28.510444157037615,False,False,0,41.0,37.0,34.714285714285715
2023-05-16,CPT_01,BREAD,41,27.659876496595466,False,False,2,39.0,35.0,35.0
2023-05-17,CPT_01,BREAD,42,26.345046227336425,False,False,2,35.0,30.0,36.0
2023-05-18,CPT_01,BREAD,28,17.444007836504383,False,False,1,32.0,34.0,35.42857142857143
2023-05-19,CPT_01,BREAD,43,22.60494438912316,False,False,1,31.0,46.0,37.142857142857146
2023-05-20,CPT_01,BREAD,27,13.20925228542453,True,False,0,33.0,22.0,36.285714285714285
2023-05-21,CPT_01,BREAD,31,15.429975083637355,True,False,0,47.0,25.0,34.0
2023-05-22,CPT_01,BREAD,42,24.374792357070604,False,False,0,26.0,41.0,36.285714285714285
2023-05-23,CPT_01,BREAD,45,25.0773014767385,False,False,1,41.0,39.0,36.857142857142854
2023-05-24,CPT_01,BREAD,24,10.362480820914596,False,False,1,42.0,35.0,34.285714285714285
2023-05-25,CPT_01,BREAD,39,17.756521798338625,False,True,0,28.0,32.0,35.857142857142854
2023-05-26,CPT_01,BREAD,53,17.489607999360338,False,True,2,43.0,31.0,37.285714285714285
2023-05-27,CPT_01,BREAD,51,24.845063743981743,True,True,1,27.0,33.0,40.714285714285715
2023-05-28,CPT_01,BREAD,30,24.91506758152252,True,False,2,31.0,47.0,40.57142857142857
2023-05-29,CPT_01,BREAD,30,25.217026618615638,False,False,2,42.0,26.0,38.857142857142854
2023-05-30,CPT_01,BREAD,18,26.25427239786124,False,False,2,45.0,41.0,35.0
2023-05-31,CPT_01,BREAD,28,24.123170042381084,False,False,3,24.0,42.0,35.57142857142857
2023-06-01,CPT_01,BREAD,20,29.622358157358715,False,False,3,39.0,28.0,32.857142857142854
2023-06-02,CPT_01,BREAD,31,21.594523141944496,False,False,0,53.0,43.0,29.714285714285715
2023-06-03,CPT_01,BREAD,42,18.466702883063952,True,False,0,51.0,27.0,28.428571428571427
2023-06-04,CPT_01,BREAD,42,18.707872923514717,True,False,0,30.0,31.0,30.142857142857142
2023-06-05,CPT_01,BREAD,27,10.410416294586504,False,False,0,30.0,42.0,29.714285714285715
2023-06-06,CPT_01,BREAD,44,11.645446485541235,False,False,1,18.0,45.0,33.42857142857143
2023-06-07,CPT_01,BREAD,29,26.76460842163601,False,False,1,28.0,24.0,33.57142857142857
2023-06-08,CPT_01,BREAD,47,27.085215779946715,False,False,0,20.0,39.0,37.42857142857143
2023-06-09,CPT_01,BREAD,36,22.46955661038593,False,False,2,31.0,53.0,38.142857142857146
2023-06-10,CPT_01,BREAD,35,28.703441734529868,True,False,2,42.0,51.0,37.142857142857146
2023-06-11,CPT_01,BREAD,35,25.467620955645,True,False,1,42.0,30.0,36.142857142857146
2023-06-12,CPT_01,BREAD,38,10.602077444226378,False,False,0,27.0,30.0,37.714285714285715
2023-06-13,CPT_01,BREAD,33,18.85596273087475,False,False,0,44.0,18.0,36.142857142857146
2023-06-14,CPT_01,BREAD,29,15.885334732742288,False,False,0,29.0,28.0,36.142857142857146
2023-06-15,CPT_01,BREAD,20,23.6430632312327,False,False,0,47.0,20.0,32.285714285714285
2023-06-16,CPT_01,BREAD,24,11.513222078082215,False,False,0,36.0,31.0,30.571428571428573
2023-06-17,CPT_01,BREAD,42,20.47172970442906,True,False,0,35.0,42.0,31.571428571428573
2023-06-18,CPT_01,BREAD,33,17.692221519575362,True,False,2,35.0,42.0,31.285714285714285
2023-06-19,CPT_01,BREAD,29,22.96471794764194,False,False,1,38.0,27.0,30.0
2023-06-20,CPT_01,BREAD,28,11.914581094887946,False,False,2,33.0,44.0,29.285714285714285
2023-06-21,CPT_01,BREAD,45,17.5808097076607,False,False,1,29.0,29.0,31.571428571428573
2023-06-22,CPT_01,BREAD,28,25.6037853696599,False,False,1,20.0,47.0,32.714285714285715
2023-06-23,CPT_01,BREAD,41,22.04898883933176,False,False,1,24.0,36.0,35.142857142857146
2023-06-24,CPT_01,BREAD,34,21.324300315052334,True,False,0,42.0,35.0,34.0
2023-06-25,CPT_01,BREAD,50,23.255925484194435,True,True,0,33.0,35.0,36.42857142857143
2023-06-26,CPT_01,BREAD,54,16.896352154923395,False,True,3,29.0,38.0,40.0
2023-06-27,CPT_01,BREAD,33,23.18845924163995,False,True,2,28.0,33.0,40.714285714285715
2023-06-28,CPT_01,BREAD,19,25.61838712772181,False,False,1,45.0,29.0,37.0
2023-06-29,CPT_01,BREAD,38,14.374277778130784,False,False,2,28.0,20.0,38.42857142857143
2023-06-30,CPT_01,BREAD,37,11.008335472044184,False,False,3,41.0,24.0,37.857142857142854
2023-07-01,CPT_01,BREAD,24,25.12668539165773,True,False,0,34.0,42.0,36.42857142857143
2023-07-02,CPT_01,BREAD,33,24.2427409176121,True,False,0,50.0,33.0,34.0
2023-07-03,CPT_01,BREAD,48,11.31623521381153,False,False,0,54.0,29.0,33.142857142857146
2023-07-04,CPT_01,BREAD,32,15.690827713538676,False,False,0,33.0,28.0,33.0
2023-07-05,CPT_01,BREAD,25,16.15541810586298,False,False,0,19.0,45.0,33.857142857142854
2023-07-06,CPT_01,BREAD,25,23.52210051628704,False,False,3,38.0,28.0,32.0
2023-07-07,CPT_01,BREAD,43,18.84066841862247,False,False,1,37.0,41.0,32.857142857142854
2023-07-08,CPT_01,BREAD,30,12.329556993466742,True,False,0,24.0,34.0,33.714285714285715
2023-07-09,CPT_01,BREAD,40,13.90394329143765,True,False,0,33.0,50.0,34.714285714285715
2023-07-10,CPT_01,BREAD,38,22.87913158895227,False,False,1,48.0,54.0,33.285714285714285
2023-07-11,CPT_01,BREAD,24,14.409752788294984,False,False,1,32.0,33.0,32.142857142857146
2023-07-12,CPT_01,BREAD,42,19.4886978724147,False,False,0,25.0,19.0,34.57142857142857
2023-07-13,CPT_01,BREAD,47,20.37123377331468,False,False,0,25.0,38.0,37.714285714285715
2023-07-14,CPT_01,BREAD,22,16.30727486532235,False,False,2,43.0,37.0,34.714285714285715
2023-07-15,CPT_01,BREAD,43,10.333516269796784,True,False,1,30.0,24.0,36.57142857142857
2023-07-16,CPT_01,BREAD,43,18.68104352161913,True,False,1,40.0,33.0,37.0
2023-07-17,CPT_01,BREAD,43,21.34781888312147,False,False,1,38.0,48.0,37.714285714285715
2023-07-18,CPT_01,BREAD,36,12.507506984677466,False,False,0,24.0,32.0,39.42857142857143
2023-07-19,CPT_01,BREAD,23,11.63149851222732,False,False,1,42.0,25.0,36.714285714285715
2023-07-20,CPT_01,BREAD,26,14.167991472366632,False,False,2,47.0,25.0,33.714285714285715
2023-07-21,CPT_01,BREAD,40,25.31717287769484,False,False,2,22.0,43.0,36.285714285714285
2023-07-22,CPT_01,BREAD,30,26.92248421060463,True,False,2,43.0,30.0,34.42857142857143
2023-07-23,CPT_01,BREAD,37,14.625598566319107,True,False,1,43.0,40.0,33.57142857142857
2023-07-24,CPT_01,BREAD,23,19.509514304654672,False,False,2,43.0,38.0,30.714285714285715
2023-07-25,CPT_01,BREAD,45,27.727607239202836,False,True,1,36.0,24.0,32.0
2023-07-26,CPT_01,BREAD,59,11.26259818415933,False,True,1,23.0,42.0,37.142857142857146
2023-07-27,CPT_01,BREAD,45,21.415229619181467,False,True,0,26.0,47.0,39.857142857142854
2023-07-28,CPT_01,BREAD,39,14.654566978311037,False,False,3,40.0,22.0,39.714285714285715
2023-07-29,CPT_01,BREAD,36,27.25844787021978,True,False,0,30.0,43.0,40.57142857142857
2023-07-30,CPT_01,BREAD,51,16.603119006312088,True,False,1,37.0,43.0,42.57142857142857
2023-07-31,CPT_01,BREAD,29,19.65702548820209,False,False,1,23.0,43.0,43.42857142857143
2023-08-01,CPT_01,BREAD,20,20.940906912311554,False,False,0,45.0,36.0,39.857142857142854
2023-08-02,CPT_01,BREAD,48,28.761282791362625,False,False,0,59.0,23.0,38.285714285714285
2023-08-03,CPT_01,BREAD,44,14.081753223115204,False,False,2,45.0,26.0,38.142857142857146
2023-08-04,CPT_01,BREAD,44,16.856779296109014,False,False,2,39.0,40.0,38.857142857142854
2023-08-05,CPT_01,BREAD,35,19.3007266844182,True,False,0,36.0,30.0,38.714285714285715
2023-08-06,CPT_01,BREAD,34,10.821363455808108,True,False,1,51.0,37.0,36.285714285714285
2023-08-07,CPT_01,BREAD,29,27.959104323700384,False,False,1,29.0,23.0,36.285714285714285
2023-08-08,CPT_01,BREAD,29,11.368814184852525,False,False,1,20.0,45.0,37.57142857142857
2023-08-09,CPT_01,BREAD,45,16.441350703914594,False,False,0,48.0,59.0,37.142857142857146
2023-08-10,CPT_01,BREAD,32,25.24424116628354,False,False,3,44.0,45.0,35.42857142857143
2023-08-11,CPT_01,BREAD,43,15.757593561393616,False,False,0,44.0,39.0,35.285714285714285
2023-08-12,CPT_01,BREAD,31,20.098229025002787,True,False,0,35.0,36.0,34.714285714285715
2023-08-13,CPT_01,BREAD,30,29.86530392859493,True,False,1,34.0,51.0,34.142857142857146
2023-08-14,CPT_01,BREAD,25,20.2948438751356,False,False,1,29.0,29.0,33.57142857142857
2023-08-15,CPT_01,BREAD,23,23.52796737820012,False,False,2,29.0,20.0,32.714285714285715
2023-08-16,CPT_01,BREAD,35,20.107305130118597,False,False,0,45.0,48.0,31.285714285714285
2023-08-17,CPT_01,BREAD,41,16.08980848708061,False,False,0,32.0,44.0,32.57142857142857
2023-08-18,CPT_01,BREAD,20,17.095945793127775,False,False,0,43.0,44.0,29.285714285714285
2023-08-19,CPT_01,BREAD,47,25.95609362682145,True,False,1,31.0,35.0,31.571428571428573
2023-08-20,CPT_01,BREAD,36,23.0166644312297,True,False,2,30.0,34.0,32.42857142857143
2023-08-21,CPT_01,BREAD,36,13.68602793900198,False,False,0,25.0,29.0,34.0
2023-08-22,CPT_01,BREAD,29,20.17918080844095,False,False,3,23.0,29.0,34.857142857142854
2023-08-23,CPT_01,BREAD,42,15.17421894831269,False,False,0,35.0,45.0,35.857142857142854
2023-08-24,CPT_01,BREAD,39,19.966660565884744,False,False,2,41.0,32.0,35.57142857142857
2023-08-25,CPT_01,BREAD,42,14.719932118184753,False,True,2,20.0,43.0,38.714285714285715
2023-08-26,CPT_01,BREAD,63,26.748991901669235,True,True,1,47.0,31.0,41.0
2023-08-27,CPT_01,BREAD,31,10.054162996409042,True,True,1,36.0,30.0,40.285714285714285
2023-08-28,CPT_01,BREAD,29,14.775035421720482,False,False,0,36.0,25.0,39.285714285714285
2023-08-29,CPT_01,BREAD,20,29.858869315658144,False,False,1,29.0,23.0,38.0
2023-08-30,CPT_01,BREAD,43,21.586268055769217,False,False,0,42.0,35.0,38.142857142857146
2023-08-31,CPT_01,BREAD,38,18.77298036871969,False,False,1,39.0,41.0,38.0
2023-09-01,CPT_01,BREAD,39,18.713441322445806,False,False,3,42.0,20.0,37.57142857142857
2023-09-02,CPT_01,BREAD,44,10.492888092726451,True,False,3,63.0,47.0,34.857142857142854
2023-09-03,CPT_01,BREAD,46,28.937603926820472,True,False,2,31.0,36.0,37.0
2023-09-04,CPT_01,BREAD,36,24.73652911503008,False,False,2,29.0,36.0,38.0
2023-09-05,CPT_01,BREAD,23,13.684973031453485,False,False,0,20.0,29.0,38.42857142857143
2023-09-06,CPT_01,BREAD,33,25.1847795931399,False,False,0,43.0,42.0,37.0
2023-09-07,CPT_01,BREAD,19,13.517805668373242,False,False,2,38.0,39.0,34.285714285714285
2023-09-08,CPT_01,BREAD,22,11.108904714076829,False,False,3,39.0,42.0,31.857142857142858
2023-09-09,CPT_01,BREAD,26,12.606408663446718,True,False,0,44.0,63.0,29.285714285714285
2023-09-10,CPT_01,BREAD,36,29.59910894716557,True,False,1,46.0,31.0,27.857142857142858
2023-09-11,CPT_01,BREAD,28,10.074048136648337,False,False,0,36.0,29.0,26.714285714285715
2023-09-12,CPT_01,BREAD,17,28.31628696381488,False,False,3,23.0,20.0,25.857142857142858
2023-09-13,CPT_01,BREAD,41,12.407562990110677,False,False,0,33.0,43.0,27.0
2023-09-14,CPT_01,BREAD,21,28.20433309933289,False,False,0,19.0,38.0,27.285714285714285
2023-09-15,CPT_01,BREAD,37,18.453732393148517,False,False,0,22.0,39.0,29.428571428571427
2023-09-16,CPT_01,BREAD,47,12.613452608265249,True,False,1,26.0,44.0,32.42857142857143
2023-09-17,CPT_01,BREAD,28,14.409409619987397,True,False,2,36.0,46.0,31.285714285714285
2023-09-18,CPT_01,BREAD,37,20.18315931125205,False,False,0,28.0,36.0,32.57142857142857
2023-09-19,CPT_01,BREAD,44,12.432105186961142,False,False,0,17.0,23.0,36.42857142857143
2023-09-20,CPT_01,BREAD,46,20.751622761030287,False,False,0,41.0,33.0,37.142857142857146
2023-09-21,CPT_01,BREAD,39,20.73051216786897,False,False,2,21.0,19.0,39.714285714285715
2023-09-22,CPT_01,BREAD,26,11.98475329839362,False,False,2,37.0,22.0,38.142857142857146
2023-09-23,CPT_01,BREAD,47,12.11593040545598,True,False,2,47.0,26.0,38.142857142857146
2023-09-24,CPT_01,BREAD,40,29.56661615354496,True,False,1,28.0,36.0,39.857142857142854
2023-09-25,CPT_01,BREAD,30,25.51730130405573,False,True,1,37.0,28.0,38.857142857142854
2023-09-26,CPT_01,BREAD,48,15.39484931747534,False,True,1,44.0,17.0,39.42857142857143
2023-09-27,CPT_01,BREAD,41,23.987694819747347,False,True,1,46.0,41.0,38.714285714285715
2023-09-28,CPT_01,BREAD,36,19.869599961457556,False,False,1,39.0,21.0,38.285714285714285
2023-09-29,CPT_01,BREAD,48,12.326634542665223,False,False,0,26.0,37.0,41.42857142857143
2023-09-30,CPT_01,BREAD,31,28.95713134507321,True,False,0,47.0,47.0,39.142857142857146
2023-10-01,CPT_01,BREAD,23,25.61364149375725,True,False,3,40.0,28.0,36.714285714285715
2023-10-02,CPT_01,BREAD,29,27.8374626001682,False,False,1,30.0,37.0,36.57142857142857
2023-10-03,CPT_01,BREAD,19,26.71080449087415,False,False,1,48.0,44.0,32.42857142857143
2023-10-04,CPT_01,BREAD,44,23.44105081010724,False,False,0,41.0,46.0,32.857142857142854
2023-10-05,CPT_01,BREAD,42,10.585988862068367,False,False,1,36.0,39.0,33.714285714285715
2023-10-06,CPT_01,BREAD,43,23.440395243610705,False,False,0,48.0,26.0,33.0
2023-10-07,CPT_01,BREAD,21,19.10931144012724,True,False,1,31.0,47.0,31.571428571428573
2023-10-08,CPT_01,BREAD,20,15.322159123385983,True,False,3,23.0,40.0,31.142857142857142
2023-10-09,CPT_01,BREAD,40,10.955627293628108,False,False,3,29.0,30.0,32.714285714285715
2023-10-10,CPT_01,BREAD,30,19.816206025360856,False,False,0,19.0,48.0,34.285714285714285
2023-10-11,CPT_01,BREAD,31,11.249595227156416,False,False,1,44.0,41.0,32.42857142857143
2023-10-12,CPT_01,BREAD,36,20.563554428460343,False,False,0,42.0,36.0,31.571428571428573
2023-10-13,CPT_01,BREAD,30,22.15371282101622,False,False,3,43.0,48.0,29.714285714285715
2023-10-14,CPT_01,BREAD,19,23.523146669068907,True,False,3,21.0,31.0,29.428571428571427
2023-10-15,CPT_01,BREAD,30,21.18273312925937,True,False,0,20.0,23.0,30.857142857142858
2023-10-16,CPT_01,BREAD,30,16.822986516393662,False,False,1,40.0,29.0,29.428571428571427
2023-10-17,CPT_01,BREAD,41,16.033244832622977,False,False,1,30.0,19.0,31.0
2023-10-18,CPT_01,BREAD,32,23.456517771161685,False,False,0,31.0,44.0,31.142857142857142
2023-10-19,CPT_01,BREAD,43,28.13733154679672,False,False,0,36.0,42.0,32.142857142857146
2023-10-20,CPT_01,BREAD,49,15.92353531117997,False,False,0,30.0,43.0,34.857142857142854
2023-10-21,CPT_01,BREAD,32,25.04691405063912,True,False,2,19.0,21.0,36.714285714285715
